carId,carAtendimento,carParcelas,carValorParcela,carVencimento,carNumeroParcela,carParcelaStatus,carDataPagamento
2428,11167,5,R$ 200.00,30-Apr-21,2,Pago com atraso,14-May-21
2429,11167,5,R$ 200.00,30-May-21,3,Pago com atraso,04-Jun-21
2430,11167,5,R$ 200.00,30-Jun-21,4,Pago com atraso,15-Jul-21
2431,11167,5,R$ 200.00,30-Jul-21,5,Pago com atraso,06-Oct-22
2438,11172,6,R$ 210.00,23-Mar-21,1,Pago com sucesso,22-Mar-21
2439,11172,6,R$ 210.00,23-Apr-21,2,Pago com sucesso,23-Apr-21
2440,11172,6,R$ 210.00,23-May-21,3,Pago com sucesso,21-May-21
2441,11172,6,R$ 210.00,23-Jun-21,4,Pago com sucesso,22-Jun-21
2442,11172,6,R$ 210.00,23-Jul-21,5,Pago com sucesso,22-Jul-21
2443,11172,6,R$ 210.00,23-Aug-21,6,Pago com atraso,25-Aug-21
2444,11173,2,R$ 100.00,05-Apr-21,1,Pago com atraso,10-May-21
2445,11173,2,R$ 100.00,05-May-21,2,Pago com atraso,27-Jul-21
2446,11175,5,R$ 136.00,10-Apr-21,1,Pago com sucesso,06-Apr-21
2447,11175,5,R$ 136.00,10-May-21,2,Pago com sucesso,04-May-21
2448,11175,5,R$ 136.00,10-Jun-21,3,Pago com sucesso,02-Jun-21
2449,11175,5,R$ 136.00,10-Jul-21,4,Pago com sucesso,05-Jul-21
2450,11175,5,R$ 136.00,10-Aug-21,5,Pago com atraso,19-Aug-21
2451,11171,5,R$ 100.00,29-Mar-21,1,Pago com atraso,31-Mar-21
2452,11171,5,R$ 100.00,29-Apr-21,2,Pago com atraso,02-Jun-21
2453,11171,5,R$ 100.00,29-May-21,3,Pago com atraso,02-Jun-21
2454,11171,5,R$ 100.00,29-Jun-21,4,Pago com atraso,30-Jun-21
2455,11171,5,R$ 100.00,29-Jul-21,5,Pago com atraso,27-Aug-21
2456,11180,4,R$ 160.00,29-Apr-21,1,Pago com sucesso,28-Apr-21
2457,11180,4,R$ 160.00,29-May-21,2,Pago com sucesso,28-May-21
2458,11180,4,R$ 160.00,29-Jun-21,3,Pago com sucesso,28-Jun-21
2459,11180,4,R$ 160.00,29-Jul-21,4,Pago com atraso,27-Aug-21
2460,11185,3,R$ 235.00,05-May-21,1,Pago com atraso,07-May-21
2461,11185,3,R$ 235.00,05-Jun-21,2,Pago com atraso,09-Jun-21
2462,11185,3,R$ 235.00,05-Jul-21,3,Pago com sucesso,09-Jun-21
2463,11176,8,R$ 250.00,10-Apr-21,1,Pago com atraso,12-Apr-21
2464,11176,8,R$ 250.00,10-May-21,2,Pago com atraso,19-May-21
2465,11176,8,R$ 250.00,10-Jun-21,3,Pago com sucesso,08-Jun-21
2466,11176,8,R$ 250.00,10-Jul-21,4,Pago com atraso,12-Jul-21
2467,11176,8,R$ 250.00,10-Aug-21,5,Pago com sucesso,10-Aug-21
2468,11176,8,R$ 250.00,10-Sep-21,6,Pago com sucesso,10-Sep-21
2469,11176,8,R$ 250.00,10-Oct-21,7,Pago com atraso,11-Oct-21
2470,11176,8,R$ 250.00,10-Nov-21,8,Pago com atraso,11-Nov-21
2471,11193,6,R$ 300.00,15-May-21,1,Pago com atraso,16-Jun-21
2472,11193,6,R$ 300.00,15-Jun-21,2,Pago com atraso,19-Jul-21
2473,11193,6,R$ 300.00,15-Jul-21,3,Pago com atraso,18-Aug-21
2474,11193,6,R$ 300.00,15-Aug-21,4,Pago com atraso,20-Sep-21
2475,11193,6,R$ 300.00,15-Sep-21,5,Pago com atraso,14-Oct-21
2476,11193,6,R$ 300.00,15-Oct-21,6,Pago com atraso,19-Nov-21
2477,11203,2,R$ 100.00,05-Jun-21,1,Aberta,
2478,11203,2,R$ 100.00,05-Jul-21,2,Aberta,
2479,11194,8,R$ 200.00,22-May-21,1,Pago com sucesso,21-May-21
2480,11194,8,R$ 200.00,22-Jun-21,2,Pago com sucesso,22-Jun-21
2481,11194,8,R$ 200.00,22-Jul-21,3,Pago com sucesso,22-Jul-21
2482,11194,8,R$ 200.00,22-Aug-21,4,Pago com atraso,25-Aug-21
2483,11194,8,R$ 200.00,22-Sep-21,5,Pago com sucesso,22-Sep-21
2484,11194,8,R$ 200.00,22-Oct-21,6,Pago com sucesso,22-Oct-21
2485,11194,8,R$ 200.00,22-Nov-21,7,Pago com sucesso,22-Nov-21
2486,11194,8,R$ 200.00,22-Dec-21,8,Pago com sucesso,21-Dec-21
2487,11200,4,R$ 150.00,28-Jun-21,1,Pago com sucesso,22-May-21
2488,11200,4,R$ 150.00,28-Jul-21,2,Pago com sucesso,19-Jun-21
2489,11200,4,R$ 150.00,28-Aug-21,3,Pago com sucesso,24-Jul-21
2490,11200,4,R$ 150.00,28-Sep-21,4,Pago com sucesso,21-Aug-21
2491,11204,6,R$ 255.00,01-Jun-21,1,Pago com atraso,02-Jun-21
2492,11204,6,R$ 255.00,01-Jul-21,2,Pago com sucesso,01-Jul-21
2493,11204,6,R$ 255.00,01-Aug-21,3,Pago com atraso,04-Aug-21
2494,11204,6,R$ 255.00,01-Sep-21,4,Pago com atraso,14-Sep-21
2495,11204,6,R$ 255.00,01-Oct-21,5,Pago com atraso,19-Oct-21
2496,11204,6,R$ 255.00,01-Nov-21,6,Pago com atraso,08-Nov-21
2497,11208,5,R$ 140.00,30-May-21,1,Pago com atraso,02-Dec-21
2498,11208,5,R$ 140.00,30-Jun-21,2,Pago com atraso,02-Dec-21
2499,11208,5,R$ 140.00,30-Jul-21,3,Pago com atraso,03-Feb-22
2500,11208,5,R$ 140.00,30-Aug-21,4,Pago com atraso,03-Feb-22
2501,11208,5,R$ 140.00,30-Sep-21,5,Pago com atraso,17-Mar-22
2502,11209,6,R$ 135.00,06-Jun-21,1,Pago com sucesso,04-Jun-21
2503,11209,6,R$ 135.00,06-Jul-21,2,Pago com sucesso,05-Jul-21
2504,11209,6,R$ 135.00,06-Aug-21,3,Pago com sucesso,06-Aug-21
2505,11209,6,R$ 135.00,06-Sep-21,4,Pago com sucesso,06-Sep-21
2506,11209,6,R$ 135.00,06-Oct-21,5,Pago com sucesso,05-Oct-21
2507,11209,6,R$ 135.00,06-Nov-21,6,Pago com atraso,09-Nov-21
2508,11210,2,R$ 135.00,02-Jul-21,1,Aberta,
2509,11210,2,R$ 135.00,02-Aug-21,2,Aberta,
2510,11205,3,R$ 170.00,10-Jun-21,1,Pago com atraso,11-Jun-21
2511,11205,3,R$ 170.00,10-Jul-21,2,Pago com sucesso,09-Jul-21
2512,11205,3,R$ 170.00,10-Aug-21,3,Pago com atraso,12-Aug-21
2513,11212,3,R$ 100.00,08-Jun-21,1,Pago com sucesso,08-Jun-21
2514,11212,3,R$ 100.00,08-Jul-21,2,Pago com sucesso,07-Jul-21
2515,11212,3,R$ 100.00,08-Aug-21,3,Pago com atraso,10-Aug-21
2516,11214,5,R$ 100.00,05-Jul-21,1,Pago com sucesso,02-Jul-21
2517,11214,5,R$ 100.00,05-Aug-21,2,Pago com atraso,09-Sep-21
2518,11214,5,R$ 100.00,05-Sep-21,3,Pago com atraso,10-Nov-21
2519,11214,5,R$ 100.00,05-Oct-21,4,Pago com atraso,04-Apr-22
2520,11214,5,R$ 100.00,05-Nov-21,5,Pago com atraso,08-Nov-22
2521,11217,6,R$ 150.00,06-Sep-21,1,Pago com atraso,28-Sep-21
2522,11217,6,R$ 150.00,06-Oct-21,2,Pago com atraso,07-Dec-21
2523,11217,6,R$ 150.00,06-Nov-21,3,Pago com atraso,27-Dec-21
2524,11217,6,R$ 150.00,06-Dec-21,4,Pago com atraso,29-Jan-22
2525,11217,6,R$ 150.00,06-Jan-22,5,Pago com atraso,03-Mar-22
2526,11217,6,R$ 150.00,06-Feb-22,6,Pago com atraso,22-Jul-22
2527,11220,5,R$ 148.00,08-Jun-21,1,Pago com atraso,09-Jun-21
2528,11220,5,R$ 148.00,08-Jul-21,2,Pago com atraso,10-Jul-21
2529,11220,5,R$ 148.00,08-Aug-21,3,Pago com atraso,09-Aug-21
2530,11220,5,R$ 148.00,08-Sep-21,4,Pago com atraso,16-Sep-21
2531,11220,5,R$ 148.00,08-Oct-21,5,Pago com sucesso,08-Oct-21
2532,11222,4,R$ 200.00,04-Jul-21,1,Pago com atraso,10-Aug-21
2533,11222,4,R$ 200.00,04-Aug-21,2,Pago com atraso,24-Jun-22
2534,11222,4,R$ 200.00,04-Sep-21,3,Pago com atraso,25-Sep-23
2535,11222,4,R$ 200.00,04-Oct-21,4,Pago com atraso,25-Sep-23
2536,11225,5,R$ 190.00,10-Jun-21,1,Pago com atraso,06-Jul-21
2537,11225,5,R$ 190.00,10-Jul-21,2,Pago com atraso,02-Aug-21
2538,11225,5,R$ 190.00,10-Aug-21,3,Pago com atraso,06-Sep-21
2539,11225,5,R$ 190.00,10-Sep-21,4,Pago com atraso,05-Oct-21
2540,11225,5,R$ 190.00,10-Oct-21,5,Pago com atraso,03-Nov-21
2541,11226,4,R$ 140.00,08-Jul-21,1,Pago com atraso,09-Jul-21
2542,11226,4,R$ 140.00,08-Aug-21,2,Pago com atraso,09-Aug-21
2543,11226,4,R$ 140.00,08-Sep-21,3,Pago com atraso,09-Oct-21
2544,11226,4,R$ 140.00,08-Oct-21,4,Pago com atraso,08-Nov-21
2545,11229,5,R$ 100.00,22-Oct-21,1,Pago com atraso,22-Jul-22
2546,11229,5,R$ 100.00,22-Nov-21,2,Pago com atraso,31-Aug-22
2547,11229,5,R$ 100.00,22-Dec-21,3,Pago com atraso,31-Aug-22
2548,11229,5,R$ 100.00,22-Jan-22,4,Pago com atraso,31-Aug-22
2549,11229,5,R$ 100.00,22-Feb-22,5,Pago com atraso,31-Aug-22
2550,11234,1,R$ 80.00,20-Jul-21,1,Pago com sucesso,06-Jul-21
2551,11235,1,R$ 280.00,05-Jul-21,1,Pago com atraso,24-Dec-21
2552,11238,4,R$ 110.00,30-Jul-21,1,Pago com sucesso,29-Jul-21
2553,11238,4,R$ 110.00,30-Aug-21,2,Pago com atraso,31-Aug-21
2554,11238,4,R$ 110.00,30-Sep-21,3,Pago com sucesso,30-Sep-21
2555,11238,4,R$ 110.00,30-Oct-21,4,Pago com sucesso,29-Oct-21
2556,11239,2,R$ 125.00,30-Jul-21,1,Pago com atraso,04-Feb-22
2557,11239,2,R$ 125.00,30-Aug-21,2,Pago com atraso,04-Feb-22
2558,11245,2,R$ 170.00,15-Aug-21,1,Aberta,
2559,11245,2,R$ 170.00,15-Sep-21,2,Aberta,
2560,11248,4,R$ 155.00,10-Aug-21,1,Pago com sucesso,05-Aug-21
2561,11248,4,R$ 155.00,10-Sep-21,2,Pago com sucesso,02-Sep-21
2562,11248,4,R$ 155.00,10-Oct-21,3,Pago com sucesso,07-Oct-21
2563,11248,4,R$ 155.00,10-Nov-21,4,Pago com sucesso,09-Nov-21
2564,11250,3,R$ 200.00,02-Aug-21,1,Pago com atraso,04-Aug-21
2565,11250,3,R$ 200.00,02-Sep-21,2,Pago com atraso,03-Sep-21
2566,11250,3,R$ 200.00,02-Oct-21,3,Pago com atraso,06-Jan-22
2567,11263,6,R$ 275.00,30-Aug-21,1,Pago com atraso,31-Aug-21
2568,11263,6,R$ 275.00,30-Sep-21,2,Pago com atraso,31-Jan-22
2569,11263,6,R$ 275.00,30-Oct-21,3,Pago com atraso,04-Jul-22
2570,11263,6,R$ 275.00,30-Nov-21,4,Pago com atraso,01-Nov-22
2571,11263,6,R$ 275.00,30-Dec-21,5,Pago com atraso,13-Apr-23
2572,11263,6,R$ 275.00,30-Jan-22,6,Pago com atraso,05-Jun-23
2573,11264,3,R$ 50.00,03-Sep-21,1,Pago com sucesso,03-Sep-21
2574,11264,3,R$ 50.00,03-Oct-21,2,Pago com sucesso,22-Sep-21
2575,11264,3,R$ 50.00,03-Nov-21,3,Pago com atraso,15-Mar-22
2576,11266,5,R$ 160.00,15-Sep-21,1,Pago com atraso,17-Sep-21
2577,11266,5,R$ 160.00,15-Oct-21,2,Pago com atraso,01-Dec-21
2578,11266,5,R$ 160.00,15-Nov-21,3,Pago com atraso,01-Dec-21
2579,11266,5,R$ 160.00,15-Dec-21,4,Pago com atraso,22-Mar-22
2580,11266,5,R$ 160.00,15-Jan-22,5,Pago com atraso,22-Mar-22
2581,11269,4,R$ 125.00,29-Aug-21,1,Pago com atraso,11-Mar-22
2582,11269,4,R$ 125.00,29-Sep-21,2,Pago com atraso,06-Apr-22
2583,11269,4,R$ 125.00,29-Oct-21,3,Pago com atraso,06-Jun-22
2584,11269,4,R$ 125.00,29-Nov-21,4,Pago com atraso,06-Jun-22
2585,11272,2,R$ 150.00,16-Sep-21,1,Pago com atraso,16-Feb-22
2586,11272,2,R$ 150.00,16-Oct-21,2,Pago com atraso,22-Feb-22
2587,11252,5,R$ 280.00,05-Aug-21,1,Pago com sucesso,05-Aug-21
2588,11252,5,R$ 280.00,05-Sep-21,2,Pago com atraso,06-Sep-21
2589,11252,5,R$ 280.00,05-Oct-21,3,Pago com sucesso,05-Oct-21
2590,11252,5,R$ 280.00,05-Nov-21,4,Pago com atraso,06-Nov-21
2591,11252,5,R$ 280.00,05-Dec-21,5,Pago com sucesso,04-Dec-21
2592,11284,3,R$ 100.00,10-Oct-21,1,Pago com sucesso,07-Oct-21
2593,11284,3,R$ 100.00,10-Nov-21,2,Pago com sucesso,08-Nov-21
2594,11284,3,R$ 100.00,10-Dec-21,3,Pago com sucesso,07-Dec-21
2595,11289,4,R$ 200.00,06-Oct-21,1,Pago com sucesso,06-Oct-21
2596,11289,4,R$ 200.00,06-Nov-21,2,Pago com atraso,07-Dec-21
2597,11289,4,R$ 200.00,06-Dec-21,3,Pago com atraso,12-Jan-22
2598,11289,4,R$ 200.00,06-Jan-22,4,Pago com atraso,05-May-22
2599,11290,4,R$ 150.00,28-Oct-21,1,Pago com atraso,12-Nov-21
2600,11290,4,R$ 150.00,28-Nov-21,2,Pago com atraso,03-Dec-21
2601,11290,4,R$ 150.00,28-Dec-21,3,Pago com atraso,04-Feb-22
2602,11290,4,R$ 150.00,28-Jan-22,4,Pago com atraso,09-Aug-22
2603,11291,2,R$ 75.00,10-Oct-21,1,Pago com atraso,26-Oct-21
2604,11291,2,R$ 75.00,10-Nov-21,2,Pago com atraso,06-Dec-21
2605,11294,4,R$ 210.00,15-Nov-21,1,Pago com sucesso,08-Nov-21
2606,11294,4,R$ 210.00,15-Dec-21,2,Pago com sucesso,03-Dec-21
2607,11294,4,R$ 210.00,15-Jan-22,3,Pago com sucesso,13-Jan-22
2608,11294,4,R$ 210.00,15-Feb-22,4,Pago com sucesso,11-Feb-22
2609,11297,4,R$ 100.00,05-Nov-21,1,Pago com sucesso,29-Oct-21
2610,11297,4,R$ 100.00,05-Dec-21,2,Pago com atraso,06-Jan-22
2611,11297,4,R$ 100.00,05-Jan-22,3,Pago com atraso,06-Jan-22
2612,11297,4,R$ 100.00,05-Feb-22,4,Pago com sucesso,31-Jan-22
2613,11298,8,R$ 550.00,01-Nov-21,1,Pago com atraso,25-Nov-21
2614,11298,8,R$ 550.00,01-Dec-21,2,Pago com atraso,12-Jan-22
2615,11298,8,R$ 550.00,01-Jan-22,3,Pago com atraso,23-Feb-22
2616,11298,8,R$ 550.00,01-Feb-22,4,Pago com atraso,28-Mar-22
2617,11298,8,R$ 550.00,01-Mar-22,5,Pago com atraso,25-May-22
2618,11298,8,R$ 550.00,01-Apr-22,6,Pago com atraso,24-Jun-22
2619,11298,8,R$ 550.00,01-May-22,7,Pago com atraso,26-Sep-22
2620,11298,8,R$ 550.00,01-Jun-22,8,Pago com atraso,02-Nov-22
2621,11303,5,R$ 70.00,05-Nov-21,1,Pago com atraso,06-Nov-21
2622,11303,5,R$ 70.00,05-Dec-21,2,Pago com atraso,07-Dec-21
2623,11303,5,R$ 70.00,05-Jan-22,3,Vencida,
2624,11303,5,R$ 70.00,05-Feb-22,4,Vencida,
2625,11303,5,R$ 70.00,05-Mar-22,5,Vencida,
2626,11312,4,R$ 210.00,10-Dec-21,1,Pago com sucesso,10-Dec-21
2627,11312,4,R$ 210.00,10-Jan-22,2,Pago com sucesso,10-Jan-22
2628,11312,4,R$ 210.00,10-Feb-22,3,Pago com sucesso,04-Feb-22
2629,11312,4,R$ 210.00,10-Mar-22,4,Pago com sucesso,07-Mar-22
2630,11319,5,R$ 140.00,05-Jan-22,1,Pago com atraso,06-Jan-22
2631,11319,5,R$ 140.00,05-Feb-22,2,Pago com atraso,07-Feb-22
2632,11319,5,R$ 140.00,05-Mar-22,3,Pago com atraso,07-Mar-22
2633,11319,5,R$ 140.00,05-Apr-22,4,Pago com atraso,07-Apr-22
2634,11319,5,R$ 140.00,05-May-22,5,Pago com atraso,01-Jul-22
2635,11333,6,R$ 220.00,20-Dec-21,1,Pago com atraso,27-Dec-21
2636,11333,6,R$ 220.00,20-Jan-22,2,Pago com sucesso,08-Jan-22
2637,11333,6,R$ 220.00,20-Feb-22,3,Pago com sucesso,12-Feb-22
2638,11333,6,R$ 220.00,20-Mar-22,4,Pago com sucesso,09-Mar-22
2639,11333,6,R$ 220.00,20-Apr-22,5,Pago com atraso,03-May-22
2640,11333,6,R$ 220.00,20-May-22,6,Pago com sucesso,16-May-22
2641,11338,9,R$ 100.00,05-Jan-22,1,Pago com atraso,03-Feb-22
2642,11338,9,R$ 100.00,05-Feb-22,2,Pago com atraso,11-Mar-22
2643,11338,9,R$ 100.00,05-Mar-22,3,Pago com atraso,04-May-22
2644,11338,9,R$ 100.00,05-Apr-22,4,Pago com atraso,03-Jun-22
2645,11338,9,R$ 100.00,05-May-22,5,Pago com atraso,12-Sep-22
2646,11338,9,R$ 100.00,05-Jun-22,6,Pago com atraso,12-Sep-22
2647,11338,9,R$ 100.00,05-Jul-22,7,Pago com atraso,07-Oct-22
2648,11338,9,R$ 100.00,05-Aug-22,8,Pago com atraso,07-Oct-22
2649,11338,9,R$ 100.00,05-Sep-22,9,Pago com atraso,07-Oct-22
2650,11340,6,R$ 100.00,10-Jan-22,1,Pago com atraso,18-Jan-22
2651,11340,6,R$ 100.00,10-Feb-22,2,Pago com atraso,12-Feb-22
2652,11340,6,R$ 100.00,10-Mar-22,3,Pago com atraso,16-Mar-22
2653,11340,6,R$ 100.00,10-Apr-22,4,Pago com sucesso,09-Apr-22
2654,11340,6,R$ 100.00,10-May-22,5,Pago com sucesso,09-May-22
2655,11340,6,R$ 100.00,10-Jun-22,6,Pago com atraso,11-Jun-22
2656,11346,5,R$ 165.00,10-Feb-22,1,Pago com sucesso,31-Jan-22
2657,11346,5,R$ 165.00,10-Mar-22,2,Pago com sucesso,03-Mar-22
2658,11346,5,R$ 165.00,10-Apr-22,3,Pago com sucesso,05-Apr-22
2659,11346,5,R$ 165.00,10-May-22,4,Pago com sucesso,29-Apr-22
2660,11346,5,R$ 165.00,10-Jun-22,5,Pago com atraso,23-Aug-22
2661,11350,3,R$ 200.00,14-Feb-22,1,Pago com atraso,15-Feb-22
2662,11350,3,R$ 200.00,14-Mar-22,2,Pago com atraso,16-Apr-22
2663,11350,3,R$ 200.00,14-Apr-22,3,Pago com atraso,08-May-23
2664,11354,4,R$ 150.00,15-Feb-22,1,Pago com atraso,19-Feb-22
2665,11354,4,R$ 150.00,15-Mar-22,2,Pago com sucesso,09-Mar-22
2666,11354,4,R$ 150.00,15-Apr-22,3,Pago com sucesso,11-Apr-22
2667,11354,4,R$ 150.00,15-May-22,4,Pago com sucesso,28-Apr-22
2668,11357,4,R$ 134.00,10-Mar-22,1,Pago com sucesso,07-Mar-22
2669,11357,4,R$ 134.00,10-Apr-22,2,Pago com sucesso,08-Apr-22
2670,11357,4,R$ 134.00,10-May-22,3,Pago com atraso,19-May-22
2671,11357,4,R$ 134.00,10-Jun-22,4,Pago com sucesso,02-Jun-22
2672,11365,8,R$ 265.00,15-Mar-22,1,Pago com sucesso,15-Mar-22
2673,11365,8,R$ 265.00,15-Apr-22,2,Pago com atraso,16-Apr-22
2674,11365,8,R$ 265.00,15-May-22,3,Pago com atraso,16-May-22
2675,11365,8,R$ 265.00,15-Jun-22,4,Pago com atraso,29-Jun-22
2676,11365,8,R$ 265.00,15-Jul-22,5,Pago com atraso,26-Jul-22
2677,11365,8,R$ 265.00,15-Aug-22,6,Pago com atraso,22-Aug-22
2678,11365,8,R$ 265.00,15-Sep-22,7,Pago com atraso,29-Sep-22
2679,11365,8,R$ 265.00,15-Oct-22,8,Pago com atraso,22-Oct-22
2680,11373,4,R$ 100.00,04-Apr-22,1,Pago com atraso,22-Apr-22
2681,11373,4,R$ 100.00,04-May-22,2,Pago com atraso,01-Jul-22
2682,11373,4,R$ 100.00,04-Jun-22,3,Pago com atraso,27-Aug-22
2683,11373,4,R$ 100.00,04-Jul-22,4,Pago com atraso,07-Oct-22
2684,11377,5,R$ 100.00,05-Apr-22,1,Pago com atraso,13-Jun-22
2685,11377,5,R$ 100.00,05-May-22,2,Pago com atraso,11-Jul-22
2686,11377,5,R$ 100.00,05-Jun-22,3,Pago com atraso,09-Aug-22
2687,11377,5,R$ 100.00,05-Jul-22,4,Pago com atraso,08-Sep-22
2688,11377,5,R$ 100.00,05-Aug-22,5,Pago com atraso,12-Nov-22
2689,11384,4,R$ 250.00,06-Apr-22,1,Pago com sucesso,22-Mar-22
2690,11384,4,R$ 250.00,06-May-22,2,Pago com sucesso,06-Apr-22
2691,11384,4,R$ 250.00,06-Jun-22,3,Pago com sucesso,27-May-22
2692,11384,4,R$ 250.00,06-Jul-22,4,Pago com sucesso,05-Jul-22
2693,11392,3,R$ 200.00,30-Apr-22,1,Pago com atraso,27-Jul-22
2694,11392,3,R$ 200.00,30-May-22,2,Vencida,
2695,11392,3,R$ 200.00,30-Jun-22,3,Vencida,
2696,11386,11,R$ 100.00,05-Apr-22,1,Pago com atraso,06-Apr-22
2697,11386,11,R$ 100.00,05-May-22,2,Pago com sucesso,06-Apr-22
2698,11386,11,R$ 100.00,05-Jun-22,3,Pago com sucesso,06-Apr-22
2699,11386,11,R$ 100.00,05-Jul-22,4,Pago com sucesso,06-Apr-22
2700,11386,11,R$ 100.00,05-Aug-22,5,Pago com sucesso,06-Apr-22
2701,11386,11,R$ 100.00,05-Sep-22,6,Pago com sucesso,06-Apr-22
2702,11386,11,R$ 100.00,05-Oct-22,7,Pago com sucesso,06-Apr-22
2703,11386,11,R$ 100.00,05-Nov-22,8,Pago com sucesso,06-Apr-22
2704,11386,11,R$ 100.00,05-Dec-22,9,Pago com sucesso,06-Apr-22
2705,11386,11,R$ 100.00,05-Jan-23,10,Pago com sucesso,06-Apr-22
2706,11386,11,R$ 100.00,05-Feb-23,11,Pago com sucesso,30-May-22
2707,11397,5,R$ 100.00,05-May-22,1,Pago com atraso,31-Aug-22
2708,11397,5,R$ 100.00,05-Jun-22,2,Pago com atraso,31-Aug-22
2709,11397,5,R$ 100.00,05-Jul-22,3,Pago com atraso,12-Nov-22
2710,11397,5,R$ 100.00,05-Aug-22,4,Pago com atraso,12-Nov-22
2711,11397,5,R$ 100.00,05-Sep-22,5,Pago com atraso,12-Nov-22
2712,11399,6,R$ 543.00,09-May-22,1,Pago com atraso,12-May-22
2713,11399,6,R$ 543.00,09-Jun-22,2,Pago com atraso,18-Jun-22
2714,11399,6,R$ 543.00,09-Jul-22,3,Pago com atraso,18-Jul-22
2715,11399,6,R$ 543.00,09-Aug-22,4,Pago com atraso,23-Aug-22
2716,11399,6,R$ 543.00,09-Sep-22,5,Pago com atraso,13-Dec-22
2717,11399,6,R$ 543.00,09-Oct-22,6,Pago com atraso,11-Apr-23
2718,11400,5,R$ 400.00,25-Apr-22,1,Pago com atraso,02-May-22
2719,11400,5,R$ 400.00,25-May-22,2,Pago com sucesso,25-May-22
2720,11400,5,R$ 400.00,25-Jun-22,3,Pago com atraso,27-Jun-22
2721,11400,5,R$ 400.00,25-Jul-22,4,Pago com atraso,26-Jul-22
2722,11400,5,R$ 400.00,25-Aug-22,5,Pago com atraso,26-Aug-22
2723,11401,6,R$ 245.00,10-May-22,1,Pago com sucesso,25-Apr-22
2724,11401,6,R$ 245.00,10-Jun-22,2,Pago com sucesso,05-May-22
2725,11401,6,R$ 245.00,10-Jul-22,3,Pago com sucesso,04-Jun-22
2726,11401,6,R$ 245.00,10-Aug-22,4,Pago com sucesso,06-Jul-22
2727,11401,6,R$ 245.00,10-Sep-22,5,Pago com sucesso,04-Aug-22
2728,11401,6,R$ 245.00,10-Oct-22,6,Pago com sucesso,12-Sep-22
2729,11402,3,R$ 200.00,12-May-22,1,Pago com sucesso,12-May-22
2730,11402,3,R$ 200.00,12-Jun-22,2,Pago com atraso,14-Jun-22
2731,11402,3,R$ 200.00,12-Jul-22,3,Pago com sucesso,07-Jul-22
2732,11403,5,R$ 200.00,24-Apr-22,1,Pago com atraso,10-May-22
2733,11403,5,R$ 200.00,24-May-22,2,Pago com atraso,08-Jun-22
2734,11403,5,R$ 200.00,24-Jun-22,3,Pago com atraso,08-Aug-22
2735,11403,5,R$ 200.00,24-Jul-22,4,Pago com atraso,23-Sep-22
2736,11403,5,R$ 200.00,24-Aug-22,5,Pago com atraso,26-Nov-22
2737,11405,7,R$ 245.00,16-May-22,1,Pago com atraso,20-May-22
2738,11405,7,R$ 245.00,16-Jun-22,2,Pago com sucesso,07-Jun-22
2739,11405,7,R$ 245.00,16-Jul-22,3,Pago com sucesso,07-Jul-22
2740,11405,7,R$ 245.00,16-Aug-22,4,Pago com sucesso,08-Aug-22
2741,11405,7,R$ 245.00,16-Sep-22,5,Pago com sucesso,13-Sep-22
2742,11405,7,R$ 245.00,16-Oct-22,6,Pago com atraso,09-Nov-22
2743,11405,7,R$ 245.00,16-Nov-22,7,Pago com atraso,13-Dec-22
2744,11406,4,R$ 225.00,30-Apr-22,1,Vencida,
2745,11406,4,R$ 225.00,30-May-22,2,Vencida,
2746,11406,4,R$ 225.00,30-Jun-22,3,Vencida,
2747,11406,4,R$ 225.00,30-Jul-22,4,Vencida,
2748,11407,10,R$ 120.00,05-May-22,1,Pago com atraso,12-Nov-22
2749,11407,10,R$ 120.00,05-Jun-22,2,Pago com atraso,12-Nov-22
2750,11407,10,R$ 120.00,05-Jul-22,3,Pago com atraso,07-Jan-23
2751,11407,10,R$ 120.00,05-Aug-22,4,Pago com atraso,07-Jan-23
2752,11407,10,R$ 120.00,05-Sep-22,5,Pago com atraso,07-Jan-23
2753,11407,10,R$ 120.00,05-Oct-22,6,Pago com atraso,07-Jan-23
2754,11407,10,R$ 120.00,05-Nov-22,7,Pago com atraso,04-Feb-23
2755,11407,10,R$ 120.00,05-Dec-22,8,Pago com atraso,04-Feb-23
2756,11407,10,R$ 120.00,05-Jan-23,9,Pago com atraso,04-Feb-23
2757,11407,10,R$ 120.00,05-Feb-23,10,Pago com sucesso,04-Feb-23
2758,11409,8,R$ 250.00,23-May-22,1,Pago com sucesso,23-May-22
2759,11409,8,R$ 250.00,23-Jun-22,2,Pago com sucesso,23-Jun-22
2760,11409,8,R$ 250.00,23-Jul-22,3,Pago com sucesso,21-Jul-22
2761,11409,8,R$ 250.00,23-Aug-22,4,Pago com atraso,24-Aug-22
2762,11409,8,R$ 250.00,23-Sep-22,5,Pago com sucesso,22-Sep-22
2763,11409,8,R$ 250.00,23-Oct-22,6,Pago com atraso,25-Oct-22
2764,11409,8,R$ 250.00,23-Nov-22,7,Pago com sucesso,22-Nov-22
2765,11409,8,R$ 250.00,23-Dec-22,8,Pago com sucesso,22-Dec-22
2766,11414,6,R$ 185.00,23-May-22,1,Pago com atraso,25-May-22
2767,11414,6,R$ 185.00,23-Jun-22,2,Pago com sucesso,22-Jun-22
2768,11414,6,R$ 185.00,23-Jul-22,3,Pago com atraso,25-Jul-22
